,0,1,2
11066,C:\Users\dhiae\RANZ_kaggle\data\1.359877347946167__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev631;1.png,0,3.0
2924,C:\Users\dhiae\RANZ_kaggle\data\-0.9275766015052795__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev486;1.png,0,3.0
4075,C:\Users\dhiae\RANZ_kaggle\data\-1.284037709236145__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev956;1.png,0,3.0
4849,C:\Users\dhiae\RANZ_kaggle\data\-1.526725172996521__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev539;1.png,0,3.0
10734,C:\Users\dhiae\RANZ_kaggle\data\1.2523000240325928__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev237;1.png,1,6.0
6768,C:\Users\dhiae\RANZ_kaggle\data\0.043825894594192505__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev577;1.png,0,10.0
2728,C:\Users\dhiae\RANZ_kaggle\data\-0.8664827346801758__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev216;1.png,0,3.0
12841,C:\Users\dhiae\RANZ_kaggle\data\2.6173999309539795__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev736;1.png,1,6.0
5668,C:\Users\dhiae\RANZ_kaggle\data\-2.21589994430542__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev914;1.png,1,6.0
9588,C:\Users\dhiae\RANZ_kaggle\data\0.8924000263214111__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev831;1.png,1,20.0
9785,C:\Users\dhiae\RANZ_kaggle\data\0.9498982429504395__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev575;1.png,0,3.0
8207,C:\Users\dhiae\RANZ_kaggle\data\0.4698392152786255__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev312;1.png,0,30.0
4905,C:\Users\dhiae\RANZ_kaggle\data\-1.5410208702087402__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev341;1.png,0,10.0
2342,C:\Users\dhiae\RANZ_kaggle\data\-0.7480000257492065__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev241;1.png,1,1.0
4407,C:\Users\dhiae\RANZ_kaggle\data\-1.389799952507019__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev529;1.png,1,6.0
9244,C:\Users\dhiae\RANZ_kaggle\data\0.7851933240890503__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev515;1.png,0,10.0
9238,C:\Users\dhiae\RANZ_kaggle\data\0.7834473848342896__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev946;1.png,0,30.0
11717,C:\Users\dhiae\RANZ_kaggle\data\1.5697976350784302__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev801;1.png,0,30.0
12000,C:\Users\dhiae\RANZ_kaggle\data\1.8499000072479248__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev387;1.png,1,6.0
12949,C:\Users\dhiae\RANZ_kaggle\data\2.731800079345703__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev527;1.png,1,1.0
3688,C:\Users\dhiae\RANZ_kaggle\data\-1.158726692199707__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev360;1.png,0,10.0
2472,C:\Users\dhiae\RANZ_kaggle\data\-0.7915999889373779__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev822;1.png,1,6.0
3355,C:\Users\dhiae\RANZ_kaggle\data\-1.0559284687042236__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev901;1.png,0,10.0
5640,C:\Users\dhiae\RANZ_kaggle\data\-2.182800054550171__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev142;1.png,1,20.0
4355,C:\Users\dhiae\RANZ_kaggle\data\-1.3713041543960571__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev519;1.png,0,10.0
3987,C:\Users\dhiae\RANZ_kaggle\data\-1.2537819147109985__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev257;1.png,0,10.0
3942,C:\Users\dhiae\RANZ_kaggle\data\-1.2395343780517578__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev352;1.png,0,10.0
9048,C:\Users\dhiae\RANZ_kaggle\data\0.7314538359642029__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev630;1.png,0,3.0
7769,C:\Users\dhiae\RANZ_kaggle\data\0.3422713875770569__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev614;1.png,0,10.0
4994,C:\Users\dhiae\RANZ_kaggle\data\-1.5771000385284424__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev459;1.png,1,1.0
2640,C:\Users\dhiae\RANZ_kaggle\data\-0.8418882489204407__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev495;1.png,0,3.0
6221,C:\Users\dhiae\RANZ_kaggle\data\-2.7458999156951904__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev551;1.png,1,1.0
3848,C:\Users\dhiae\RANZ_kaggle\data\-1.2158191204071045__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev686;1.png,0,3.0
10448,C:\Users\dhiae\RANZ_kaggle\data\1.1558613777160645__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev691;1.png,0,10.0
5994,C:\Users\dhiae\RANZ_kaggle\data\-2.5236001014709473__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev342;1.png,1,6.0
12046,C:\Users\dhiae\RANZ_kaggle\data\1.8903000354766846__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev732;1.png,1,1.0
3480,C:\Users\dhiae\RANZ_kaggle\data\-1.095900058746338__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev125;1.png,1,1.0
3550,C:\Users\dhiae\RANZ_kaggle\data\-1.1150000095367432__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev448;1.png,1,6.0
5678,C:\Users\dhiae\RANZ_kaggle\data\-2.229099988937378__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev986;1.png,1,20.0
4429,C:\Users\dhiae\RANZ_kaggle\data\-1.3976716995239258__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev446;1.png,0,10.0
8530,C:\Users\dhiae\RANZ_kaggle\data\0.5710598230361938__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev176;1.png,0,10.0
7092,C:\Users\dhiae\RANZ_kaggle\data\0.14092881977558136__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev776;1.png,0,30.0
4388,C:\Users\dhiae\RANZ_kaggle\data\-1.3850294351577759__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev599;1.png,0,10.0
79,C:\Users\dhiae\RANZ_kaggle\data\-0.02669999934732914__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev940;1.png,1,6.0
11449,C:\Users\dhiae\RANZ_kaggle\data\1.4843000173568726__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev569;1.png,1,1.0
297,C:\Users\dhiae\RANZ_kaggle\data\-0.09787000715732574__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev969;1.png,0,3.0
2919,C:\Users\dhiae\RANZ_kaggle\data\-0.9262655377388__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev623;1.png,0,30.0
5513,C:\Users\dhiae\RANZ_kaggle\data\-2.0636000633239746__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev113;1.png,1,6.0
12319,C:\Users\dhiae\RANZ_kaggle\data\2.1473000049591064__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev930;1.png,1,20.0
2455,C:\Users\dhiae\RANZ_kaggle\data\-0.787032961845398__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev422;1.png,0,30.0
5952,C:\Users\dhiae\RANZ_kaggle\data\-2.474299907684326__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev382;1.png,1,1.0
7036,C:\Users\dhiae\RANZ_kaggle\data\0.12720224261283875__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev730;1.png,0,30.0
4739,C:\Users\dhiae\RANZ_kaggle\data\-1.4950628280639648__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev604;1.png,0,3.0
7910,C:\Users\dhiae\RANZ_kaggle\data\0.3797000050544739__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev892;1.png,1,6.0
12412,C:\Users\dhiae\RANZ_kaggle\data\2.2479000091552734__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev190;1.png,1,20.0
2723,C:\Users\dhiae\RANZ_kaggle\data\-0.8652999997138977__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev136;1.png,1,1.0
2921,C:\Users\dhiae\RANZ_kaggle\data\-0.9266999959945679__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev301;1.png,1,6.0
11911,C:\Users\dhiae\RANZ_kaggle\data\1.7681000232696533__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev979;1.png,1,6.0
3772,C:\Users\dhiae\RANZ_kaggle\data\-1.1874076128005981__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev631;1.png,0,3.0
4683,C:\Users\dhiae\RANZ_kaggle\data\-1.475632905960083__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev268;1.png,0,30.0
5103,C:\Users\dhiae\RANZ_kaggle\data\-1.6913000345230103__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev157;1.png,1,1.0
5373,C:\Users\dhiae\RANZ_kaggle\data\-1.9185999631881714__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev995;1.png,1,1.0
1056,C:\Users\dhiae\RANZ_kaggle\data\-0.333510160446167__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev193;1.png,0,3.0
8649,C:\Users\dhiae\RANZ_kaggle\data\0.6037499308586121__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev107;1.png,0,10.0
5722,C:\Users\dhiae\RANZ_kaggle\data\-2.2641000747680664__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev430;1.png,1,1.0
5986,C:\Users\dhiae\RANZ_kaggle\data\-2.517400026321411__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev982;1.png,1,1.0
7938,C:\Users\dhiae\RANZ_kaggle\data\0.38889938592910767__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev476;1.png,0,3.0
12912,C:\Users\dhiae\RANZ_kaggle\data\2.688999891281128__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev999;1.png,1,6.0
11494,C:\Users\dhiae\RANZ_kaggle\data\1.4977257251739502__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev454;1.png,0,30.0
12903,C:\Users\dhiae\RANZ_kaggle\data\2.681999921798706__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev250;1.png,1,1.0
4934,C:\Users\dhiae\RANZ_kaggle\data\-1.552809238433838__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev876;1.png,0,30.0
9586,C:\Users\dhiae\RANZ_kaggle\data\0.8917179107666016__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev984;1.png,0,30.0
5782,C:\Users\dhiae\RANZ_kaggle\data\-2.3153998851776123__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev922;1.png,1,20.0
4496,C:\Users\dhiae\RANZ_kaggle\data\-1.4158604145050049__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev736;1.png,0,10.0
7007,C:\Users\dhiae\RANZ_kaggle\data\0.1160999983549118__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev515;1.png,1,20.0
4594,C:\Users\dhiae\RANZ_kaggle\data\-1.4470049142837524__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev684;1.png,0,10.0
8728,C:\Users\dhiae\RANZ_kaggle\data\0.6290303468704224__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev970;1.png,0,3.0
240,C:\Users\dhiae\RANZ_kaggle\data\-0.08353423327207565__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev112;1.png,0,3.0
848,C:\Users\dhiae\RANZ_kaggle\data\-0.26600000262260437__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev764;1.p,1,20.0
5932,C:\Users\dhiae\RANZ_kaggle\data\-2.4565999507904053__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev491;1.png,1,20.0
537,C:\Users\dhiae\RANZ_kaggle\data\-0.17121852934360504__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev473;1.png,0,10.0
7221,C:\Users\dhiae\RANZ_kaggle\data\0.18443898856639862__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev224;1.png,0,30.0
8134,C:\Users\dhiae\RANZ_kaggle\data\0.4519999921321869__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev782;1.png,1,1.0
8410,C:\Users\dhiae\RANZ_kaggle\data\0.535410463809967__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev490;1.png,0,3.0
6516,C:\Users\dhiae\RANZ_kaggle\data\-3.0487000942230225__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev894;1.png,1,6.0
7069,C:\Users\dhiae\RANZ_kaggle\data\0.13635794818401337__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev729;1.png,0,3.0
11142,C:\Users\dhiae\RANZ_kaggle\data\1.382141351699829__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev337;1.png,0,3.0
6509,C:\Users\dhiae\RANZ_kaggle\data\-3.0371999740600586__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev602;1.png,1,1.0
4254,C:\Users\dhiae\RANZ_kaggle\data\-1.3393549919128418__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev534;1.png,0,3.0
11947,C:\Users\dhiae\RANZ_kaggle\data\1.8005000352859497__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev422;1.png,1,20.0
11245,C:\Users\dhiae\RANZ_kaggle\data\1.420343041419983__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev98;1.png,0,3.0
12077,C:\Users\dhiae\RANZ_kaggle\data\1.9174000024795532__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev881;1.png,1,6.0
507,C:\Users\dhiae\RANZ_kaggle\data\-0.16283327341079712__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev426;1.png,0,10.0
7454,C:\Users\dhiae\RANZ_kaggle\data\0.2518053650856018__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev919;1.png,0,10.0
4836,C:\Users\dhiae\RANZ_kaggle\data\-1.5235339403152466__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev964;1.png,0,30.0
1238,C:\Users\dhiae\RANZ_kaggle\data\-0.39216718077659607__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev560;1.png,0,10.0
583,C:\Users\dhiae\RANZ_kaggle\data\-0.18279999494552612__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev897;1.p,1,20.0
8354,C:\Users\dhiae\RANZ_kaggle\data\0.5170477032661438__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev824;1.png,0,30.0
3578,C:\Users\dhiae\RANZ_kaggle\data\-1.1239945888519287__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev323;1.png,0,10.0
1762,C:\Users\dhiae\RANZ_kaggle\data\-0.5539000034332275__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev716;1.png,1,20.0
9653,C:\Users\dhiae\RANZ_kaggle\data\0.9110848903656006__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev895;1.png,0,3.0
13091,C:\Users\dhiae\RANZ_kaggle\data\2.858799934387207__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev748;1.png,1,6.0
12428,C:\Users\dhiae\RANZ_kaggle\data\2.2674999237060547__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev406;1.png,1,6.0
3892,C:\Users\dhiae\RANZ_kaggle\data\-1.2279651165008545__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev333;1.png,0,10.0
1305,C:\Users\dhiae\RANZ_kaggle\data\-0.41280001401901245__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev788;1.png,1,1.0
5127,C:\Users\dhiae\RANZ_kaggle\data\-1.7092000246047974__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev678;1.png,1,6.0
2467,C:\Users\dhiae\RANZ_kaggle\data\-0.7900999784469604__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev225;1.png,1,20.0
10470,C:\Users\dhiae\RANZ_kaggle\data\1.1635830402374268__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev644;1.png,0,10.0
9073,C:\Users\dhiae\RANZ_kaggle\data\0.7366011738777161__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev473;1.png,0,30.0
5055,C:\Users\dhiae\RANZ_kaggle\data\-1.6366000175476074__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev533;1.png,1,6.0
5817,C:\Users\dhiae\RANZ_kaggle\data\-2.3480000495910645__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev751;1.png,1,6.0
1137,C:\Users\dhiae\RANZ_kaggle\data\-0.3602580726146698__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev628;1.png,0,3.0
7605,C:\Users\dhiae\RANZ_kaggle\data\0.2962999939918518__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev906;1.png,1,1.0
5820,C:\Users\dhiae\RANZ_kaggle\data\-2.351300001144409__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev739;1.png,1,1.0
10730,C:\Users\dhiae\RANZ_kaggle\data\1.251334309577942__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev259;1.png,0,3.0
13327,C:\Users\dhiae\RANZ_kaggle\data\3.0662999153137207__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev396;1.png,1,6.0
12883,C:\Users\dhiae\RANZ_kaggle\data\2.661799907684326__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev246;1.png,1,1.0
3999,C:\Users\dhiae\RANZ_kaggle\data\-1.2556627988815308__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev413;1.png,0,30.0
9604,C:\Users\dhiae\RANZ_kaggle\data\0.8974000215530396__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev413;1.png,1,1.0
86,C:\Users\dhiae\RANZ_kaggle\data\-0.03068673238158226__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev892;1.png,0,10.0
11552,C:\Users\dhiae\RANZ_kaggle\data\1.514799952507019__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev384;1.png,1,6.0
6916,C:\Users\dhiae\RANZ_kaggle\data\0.09005036950111389__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev670;1.png,0,10.0
1612,C:\Users\dhiae\RANZ_kaggle\data\-0.5034388303756714__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev853;1.png,0,3.0
10969,C:\Users\dhiae\RANZ_kaggle\data\1.328548550605774__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev223;1.png,0,10.0
4107,C:\Users\dhiae\RANZ_kaggle\data\-1.2928999662399292__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev893;1.png,1,6.0
6838,C:\Users\dhiae\RANZ_kaggle\data\0.06549999862909317__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev428;1.png,1,6.0
5156,C:\Users\dhiae\RANZ_kaggle\data\-1.7359999418258667__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev260;1.png,1,1.0
3895,C:\Users\dhiae\RANZ_kaggle\data\-1.2286739349365234__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev817;1.png,0,30.0
2616,C:\Users\dhiae\RANZ_kaggle\data\-0.8333398103713989__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev764;1.png,0,3.0
10875,C:\Users\dhiae\RANZ_kaggle\data\1.2970006465911865__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev298;1.png,0,10.0
8405,C:\Users\dhiae\RANZ_kaggle\data\0.5340191125869751__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev781;1.png,0,3.0
9434,C:\Users\dhiae\RANZ_kaggle\data\0.8421960473060608__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev224;1.png,0,10.0
10514,C:\Users\dhiae\RANZ_kaggle\data\1.1809111833572388__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev894;1.png,0,30.0
4437,C:\Users\dhiae\RANZ_kaggle\data\-1.4002000093460083__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev218;1.png,1,6.0
2800,C:\Users\dhiae\RANZ_kaggle\data\-0.8860999941825867__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev265;1.png,1,6.0
8542,C:\Users\dhiae\RANZ_kaggle\data\0.5756000280380249__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev944;1.png,1,20.0
4410,C:\Users\dhiae\RANZ_kaggle\data\-1.3905946016311646__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev604;1.png,0,30.0
13059,C:\Users\dhiae\RANZ_kaggle\data\2.828000068664551__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev307;1.png,1,20.0
953,C:\Users\dhiae\RANZ_kaggle\data\-0.3019261360168457__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev335;1.png,0,3.0
9557,C:\Users\dhiae\RANZ_kaggle\data\0.8813884258270264__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev520;1.png,0,30.0
7807,C:\Users\dhiae\RANZ_kaggle\data\0.35213330388069153__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev291;1.png,0,10.0
2253,C:\Users\dhiae\RANZ_kaggle\data\-0.7192680835723877__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev559;1.png,0,3.0
5871,C:\Users\dhiae\RANZ_kaggle\data\-2.3945000171661377__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev624;1.png,1,20.0
